3045	"[E] EG PD Trfc | Police Traffic Control: Elk Grove Village [Law Talk]"
3046	"[E] HE PD Trfc | Police Traffic Control: Hoffman Estates [Law Talk]"
3047	"[E] Inv PD Trfc | Police Traffic Control: Inverness [Law Talk]"
3048	"[E] MP PD Trfc | Police Traffic Control: Mount Prospect [Law Talk]"
3049	"[E] Pal PD Trfc | Police Traffic Control: Palatine [Law Talk]"
3050	"[E] PH PD Trfc | Police Traffic Control: Prospect Heights [Law Talk]"
3051	"[E] RM PD Trfc | Police Traffic Control: Rolling Meadows [Law Talk]"
3052	"[E] Sch PD Trfc | Police Traffic Control: Schaumburg [Law Talk]"
3053	"[E] Str PD Trfc | Police Traffic Control: Streamwood [Law Talk]"
3055	"[E] AH PD Tac | Police Tactical: Arlington Heights [Law Tac]"
3056	"[E] BG PD Tac | Police Tactical: Buffalo Grove [Law Tac]"
3057	"[E] EG PD Tac | Police Tactical: Elk Grove Village [Law Tac]"
3058	"[E] HE PD Tac | Police Tactical: Hoffman Estates [Law Tac]"
3059	"[E] Inv PD Tac | Police Tactical: Inverness [Law Tac]"
3060	"[E] MP PD Tac | Police Tactical: Mount Prospect [Law Tac]"
3061	"[E] Pal PD Tac | Police Tactical: Palatine [Law Tac]"
3062	"[E] PH PD Tac | Police Tactical: Prospect Heights [Law Tac]"
3063	"[E] RM PD Tac | Police Tactical: Rolling Meadows [Law Tac]"
3064	"[E] Sch PD Tac | Police Tactical: Schaumburg [Law Tac]"
3065	"[E] Str PD Tac | Police Tactical: Streamwood [Law Tac]"
3066	"[E] NWCD PD Tac1 | NWCD Police Tac 1 [Law Tac]"
3067	"[E] NWCD PD Tac2 | NWCD Police Tac 2 [Law Tac]"
3068	"[E] NWCD PD Tac3 | NWCD Police Tac 2 [Law Tac]"
3069	"[E] NWCD PD Tac4 | NWCD Police Tac 4 [Law Tac]"
3070	"[E] NWCD PD Tac5 | NWCD Police Tac 5 [Law Tac]"
3088	"[T] AH Citywide | Citywide Common: Arlington Heights [Multi-Talk]"
3089	"[T] BG Citywide | Citywide Common: Buffalo Grove [Multi-Talk]"
3090	"[T] EG Citywide | Citywide Common: Elk Grove Village [Multi-Talk]"
3091	"[T] HE Citywide | Citywide Common: Hoffman Estates [Multi-Talk]"
3092	"[T] Inv Citywide | Citywide Common: Inverness [Multi-Talk]"
3093	"[T] MP Citywide | Citywide Common: Mount Prospect [Multi-Tac]"
3094	"[T] Pal Citywide | Citywide Common: Palatine [Multi-Talk]"
3095	"[T] PH Citywide | Citywide Common: Prospect Heights [Multi-Talk]"
3096	"[T] RM Citywide | Citywide Common: Rolling Meadows [Multi-Talk]"
3097	"[T] Sch Citywide | Citywide Common: Schaumburg [Multi-Talk]"
3098	"[T] Str Citywide | Citywide Common: Streamwood [Multi-Talk]"
3148	"[T] HE PubWrks | Public Works: Hoffman Estates [Public Works]"
3154	"[T] Shmb PubWrks | Public Works: Schaumburg [Public Works]"
3155	"[T] NWCD PD 3155 | Schaumburg Police: Tac (unencrypted 7/16) [Law Talk]"
3157	"[T] NWCD PD M/A | Police: Mutual Aid [Interop]"
3173	"[T] EGV PubWrkB | Public Works: Elk Grove Village [Public Works]"
3188	"[T] EGV PubWrkC | Public Works: Elk Grove Village [Public Works]"
3201	"[E] Joliet Police E | Police: East Dispatch [Law Dispatch]"
3202	"[E] Joliet Police W | Police: West Dispatch [Law Dispatch]"
3203	"[E] Joliet Police C | Police: Central Dispatch [Law Dispatch]"
3209	"[E] Joliet Fire 3209 | Fire [Fire Dispatch]"
3210	"[E] Joliet Fire 3210 | Fire [Fire Dispatch]"
3218	"[E] Joliet Fire 3218 | Fire [Fire Dispatch]"
3220	"[E] Joliet 3220 | Public Works ? [Law Tac]"
3222	"[E] Joliet 3222 | Public Works ? [Law Tac]"
3242	"[D] Will Co 3242? | Will County/Romeoville ?? [T101] [Law Tac]"
3244	"[D] Will Mobile-Mobi | Mutual Aid - Mobile-to-Mobile [Interop]"
3247	"[D] Will PSAP-PSAP | PSAP-to-PSAP / Point-to-Point [Interop]"
3401	"[E] Grundy Command | Grundy County: Command [Multi-Dispatch]"
3402	"[E] Grundy Co PSAP | Grundy County: 911 Centers [Multi-Tac]"
3403	"[E] Grundy Operation | Grundy County: Operations [Multi-Dispatch]"
3404	"[E] Grundy Co Tac | Grundy County: Tactical [Multi-Tac]"
3405	"[E] Grundy Inv | Grundy County: Detectives [Emergency Ops]"
3406	"[E] Morris PD Inv | Morris Police: Detectives [Emergency Ops]"
3407	"[E] Minooka PD Inv | Minooka Police: Detectives [Law Tac]"
3408	"[E] Coal City PD Inv | Coal City Police: Detectives [Emergency Ops]"
3409	"[E] Seneca PD Inv | Seneca Police: Detectives [Law Tac]"
3410	"[E] Grundy Law Inv | Grundy County Law: Detectives - All [Law Tac]"
3411	"[D] Will Co ETSB3411 | ETSB Techs [Emergency Ops]"
3412	"[D] Will Co ETSB3412 | ETSB Techs [Emergency Ops]"
3413	"[D] Will Co ETSBTERT | ETSB Telecommunicator Emergency Response Taskforce [Emergency Ops]"
3414	"[D] Will FireInterop | ETSB Fire: Interop [Fire-Talk]"
3415	"[D] EastCom Police | EastCom Law Dispatch (simulcast of Will Co. EDACS TG 05-041) [Law Dispatch]"
3421	"[E] RokValCollge | Rock Valley College Public Safety [Schools]"
3424	"[E] RokValCol 16 | Rock Valley College Public Safety ""16"" [Schools]"
3451	"[D] NERCOM E Police | NERCOM Police: McHenry, Johnsburg, McCullom Lake [Law Dispatch]"
3452	"[D] McH Police Disp2 | McHenry (City) Police Dispatch Secondary(?) (w/ Johnsburg, McCullom Lake) [Law Dispatch]"
3459	"[D] NERCOM W Police | NERCOM Police: Harvard, Marengo, Woodstock [Law Dispatch]"
3491	"[D] Lemont Police 1 | Lemont Police: PD 1? (Evaluation) [Law Talk]"
3492	"[D] Lemont Police 2 | Lemont Police: PD 2? (Evaluation) [Law Talk]"
3494	"[D] Lemont Police 3 | Lemont Police: PD 3? (Evaluation) [Law Talk]"
3495	"[D] Lemont Police 4 | Lemont Police: PD 4 (Alternate) [Emergency Ops]"
3511	"[D] Cicero Fire | Cicero Fire Department: Dispatch (Patch to 154.19 D162) [Fire Dispatch]"
3515	"[D] Will PoliceInter | ETSB Police: Interop [Law Talk]"
3541	"[D] ECC Police | Elgin Community College Police: Dispatch [Law Dispatch]"
3543	"[D] ECC Ops | Elgin Community College: Operations [Schools]"
3551	"[D] GibsonAmbulance | Gibson Area Ambulance Services (base simulcast on 155.415) [EMS Dispatch]"
3571	"[D] NIU Police | Northern Illinois University: Police / Public Safety [Law Dispatch]"
3577	"[D] NIU Ops3577 | Northern Illinois University: Escorts? / Student Services? [Schools]"
3580	"[D] NIU Ops3580 | Northern Illinois University: Operations [Schools]"
3591	"[D] CN Rail PD | Canadian National Railway - Police [Law Talk]"
3651	"[D] Ford Co Sheriff | Sheriff: Dispatch [Law Dispatch]"
3679	"[T] Glenview Fire | Glenview Fire Dispatch [Fire Dispatch]"
3685	"[E] MrtnGrv/Niles PD | Morton Grove and Niles Police Dispatch [Law Dispatch]"
3686	"[E] Glenview PD | Glenview Police Dispatch [Law Dispatch]"
3701	"[D] ANL Ops 3701 | Operations [Federal]"
3702	"[D] ANL Ops 3702 | Operations [Federal]"
3703	"[D] ANL Ops 3703 | Operations [Federal]"
3704	"[D] ANL Ops 3704 | Operations [Federal]"
3705	"[D] ANL Ops 3705 | Operations [Federal]"
3706	"[D] ANL Ops 3706 | Operations [Federal]"
3707	"[D] ANL Ops 3707 | Steam Pipe? Operations [Federal]"
3708	"[D] ANL Ops 3708 | Operations [Federal]"
3709	"[D] ANL VehMnt1 | Vehicle Maintenance 1 [Federal]"
3710	"[D] ANL Ops 3710 | Operations [Federal]"
3711	"[D] ANL Ops 3711 | Operations [Federal]"
3712	"[D] ANL Ops 3712 | Operations [Federal]"
3714	"[D] ANL Ops 3714 | Operations [Federal]"
3715	"[D] ANL Ops 3715 | Operations [Federal]"
3716	"[D] ANL Ops 3716 | Shipping & Receiving 1? [Federal]"
3717	"[D] ANL Ops 3717 | Shipping & Receiving 2? [Federal]"
3718	"[D] ANL Ops 3718 | Operations [Federal]"
3733	"[D] T2 Local 3733 | Local [Public Works]"
3734	"[D] T2 Dixon | Dixon Yard [Public Works]"
3735	"[D] T2 RckIsland Co | Local (Rock Island County) [Public Works]"
3736	"[D] T2 Local 3736 | Local (Henry County) [Public Works]"
3737	"[D] T2 Rock Falls | Rock Falls Yard [Public Works]"
3738	"[D] T2 Eleroy | Eleroy Yard (Stephenson County) / Carroll County [Public Works]"
3739	"[D] T2 Rockford | Rockford Yard [Public Works]"
3740	"[D] T2 Oregon | Oregon Yard [Public Works]"
3741	"[D] T2 Lee | Lee (County) Yard [Public Works]"
3742	"[D] T3 GbsCty/Watsek | Gibson City / Watseka Yards [Ford, Iroquois County] [Public Works]"
3743	"[D] T3 Pontiac | Pontiac Yard [Livingston County] [Public Works]"
3744	"[D] T3 Morris | Morris Yard [Grundy County] [Public Works]"
3745	"[D] T3 Yorkville | Yorkville Yard (32-xx) [Kendall County] [Public Works]"
3746	"[D] T3 Ottawa | Ottawa Yard [LaSalle County] [Public Works]"
3747	"[D] T3 LaSalle | LaSalle Yard [Public Works]"
3748	"[D] T3 Princton/Ladd | Princeton / Ladd Yards [Public Works]"
3749	"[D] T3 Syacmore | Sycamore Yard [Public Works]"
3750	"[D] T3 Special Crews | Special Crews [Public Works]"
3751	"[E] K14 Ops 3751 | Prison Operations [Corrections]"
3785	"[D] Will East *P | East Dispatch (Patch of EDACS 04-021) [Law Dispatch]"
3886	"[T] Northbrook PD | Northbrook Police Dispatch [Law Dispatch]"
3896	"[D] Wdstk Police Alt | Woodstock Police: Alternate [Law Dispatch]"
4001	"[D] IEMA 1 Primary | Primary - Statewide [Emergency Ops]"
4002	"[D] IEMA 2 | Operations [Emergency Ops]"
4003	"[D] IEMA 3 | Operations [Emergency Ops]"
4004	"[D] IEMA 4 | Operations [Emergency Ops]"
4005	"[D] IEMA 5 | Operations [Emergency Ops]"
4006	"[D] IEMA 6 | Operations / IL National Guard Ops [Emergency Ops]"
4007	"[D] IEMA Region 2 | Region 2 (Dixon) [Emergency Ops]"
4008	"[D] IEMA Region 3 | Region 3 (Ottawa) [Emergency Ops]"
4009	"[D] IEMA Region 4 | Region 4 (Des Plaines) [Emergency Ops]"
4010	"[D] IEMA Region 6 | Region 6 (Springfield) [Emergency Ops]"
4011	"[D] IEMA Region 7 | Region 7 (Champaign) [Emergency Ops]"
4012	"[D] IEMA Region 8 | Region 8 (Fairview Heights) [Emergency Ops]"
4013	"[D] IEMA Region 9 | Region 9 (Flora) [Emergency Ops]"
4014	"[D] IEMA Region 11 | Region 11 (Marion) [Emergency Ops]"
4015	"[D] IEMA 7 / ING | Operations / IL National Guard Ops [Emergency Ops]"
4016	"[D] IEMA 8/Nuclear | Operations / Division of Nuclear Safety Ops [Emergency Ops]"
4017	"[D] IEMA 4017 | Operations [Emergency Ops]"
4025	"[D] ISU Police 1 | Illinois State University Police - Ch 1 Dispatch [Law Dispatch]"
4026	"[D] ISU Police 2 | Illinois State University Police - Ch 2 Alternate/Events [Law Tac]"
4027	"[E] ISU Police 3 | Illinois State University Police - Ops 3 [Law Tac]"
4028	"[D] ISU Police 4 | Illinois State University Police - Ops 4 [Law Tac]"
4077	"[D] SOS Z3S 4077 | Operations [Law Tac]"
4079	"[D] SOS Cap Disp | Capitol Complex: Security/Police (CapCom Springfield) [Law Dispatch]"
4080	"[D] SOS Cap Tac | Capitol Complex: Tac (Springfield) [Law Tac]"
4081	"[D] SOS Spfld Op | Operations (Springfield area) [Law Tac]"
4082	"[D] SOS Ops 4082 | Operations [Law Tac]"
4083	"[D] SOS D3 c2c | District 3 - Car-to-Car ? (Carlinville) [Law Tac]"
4085	"[D] SOS Chi Sec1 | Security - Primary (Chicago SOS Drivers Facilities) [Law Tac]"
4086	"[D] SOS Chi Sec2 | Security - Alternate (Chicago SOS Drivers Facilities) [Law Tac]"
4089	"[D] SOS Ops 4089 | Operations (Bloomington area) [Law Tac]"
4091	"[D] SOS D3 C2C | District 3: Car-to-Car [Law Talk]"
4093	"[D] SOS Ops 4093 | Operations [Law Tac]"
4101	"[E] SOS 4101 ENC | SOS or ICC Police [Law Tac]"
4102	"[D] SOS Ops 4102 | Operations [Law Tac]"
4103	"[D] SOS Ops 4103 | Operations [Law Tac]"
4104	"[E] SOS 4104 ENC | Operations [ENC] [Law Tac]"
4126	"[D] IDNR3 D7 TA | District 7 - Talk-Around [Law Tac]"
4127	"[D] IDNR3 Dist7 | District 7 [Law Tac]"
4128	"[D] IDNR3 Dist19 | District 19 [Law Tac]"
4129	"[D] IDNR3 Det A | Detail A [Law Tac]"
4130	"[D] IDNR3 Det B | Detail B [Law Tac]"
4131	"[D] IDNR4 Dist9 | District 9 [Law Tac]"
4132	"[D] IDNR4 Dist10 | District 10 [Law Tac]"
4133	"[D] IDNR4 NDet A | North Detail A (Districts 9/10 - Kincaid) [Law Tac]"
4134	"[D] IDNR4 NDet B | North Detail B (Districts 9/10) [Law Tac]"
4152	"[E] SOS 4152 ENC | Operations [ENC] [Law Tac]"
4153	"[D] SOS Ops 4153 | Operations [Law Tac]"
4159	"[D] SOS Ops 4159 | Operations [Law Tac]"
4175	"[D] Stark Co Sheriff | Sheriff: Radio Testing [Law Talk]"
4176	"[D] AmC Ops 4176 | Operations (CILCO) [Utilities]"
4177	"[D] AmC Ops 4177 | Operations (CILCO) [Utilities]"
4188	"[D] AmC Ops 4188 | Operations (CILCO) [Utilities]"
4199	"[D] AmC Peo 4199 | Operations - Peoria (CILCO) [Utilities]"
4200	"[D] AmC Ops 4200 | Operations (CILCO) [Utilities]"
4201	"[D] AmC Ops 4201 | Operations (CILCO) [Utilities]"
4202	"[D] AmC Ops 4202 | Operations (CILCO) [Utilities]"
4208	"[D] AmC Peo 4208 | Gas - Peoria / Pekin (BDO) (CILCO) [Utilities]"
4209	"[D] AmC Peo 4209 | Gas - Peoria / Marshall County (CILCO) [Utilities]"
4212	"[D] AmC Ops 4212 | Operations (CILCO) [Utilities]"
4213	"[D] AmC E Peo 1 | Electrical - Peoria Dispatch [Peoria 1] (CILCO) [Utilities]"
4214	"[D] AmC Ops 4214 | Operations (CILCO) [Utilities]"
4220	"[D] AmE Ops 4220 | Electric (Galesburg/Henderson area) [Utilities]"
4221	"[D] AmOps Gbg221 | Operations - Galesburg [Utilities]"
4224	"[D] AmOps Gbg224 | Operations - Galesburg [Utilities]"
4225	"[D] AmG Galesbrg | Gas - Galesburg [Utilities]"
4227	"[D] AmG 4227 | Gas (Hancock area) [Utilities]"
4228	"[D] AmE LaS/Bur | Electrical - LaSalle/Bureau Counties [Utilities]"
4229	"[D] Am Ops 4229 | Operations [Utilities]"
4230	"[D] Am Ops 4230 | Operations [Utilities]"
4231	"[D] Am Ops 4231 | Operations [Utilities]"
4232	"[D] Am Ops 4232 | Operations [Utilities]"
4233	"[D] AmG Put/Hnpn | Gas - Putnam Co/Hennepin [Utilities]"
4234	"[D] Am Ops 4324 | Operations [Utilities]"
4235	"[D] AmE Ops Cass | Operations - Cass County (Peoria Dispatch) [Utilities]"
4236	"[D] ACPS 4236 | Operations (CIPS?) [Utilities]"
4237	"[D] Am Ops 4237 | Operations [Utilities]"
4238	"[D] Am Ops 4238 | Operations (Taylorville area?) [Utilities]"
4240	"[D] ACPS 4240 | Electrical Operations (T301) (CIPS?) [Utilities]"
4242	"[D] ACPS 4242 | Operations (CIPS?) [Utilities]"
4243	"[D] ACPS 4243 | Operations (CIPS?) [Utilities]"
4244	"[D] ACPS 4244 | Operations (Jacksonville?) (CIPS?) [Utilities]"
4249	"[D] ACPS 4249 | Operations (CIPS?) [Utilities]"
4250	"[D] ACPS Logan | Operations (Logan area) (CIPS?) [Utilities]"
4254	"[D] Am Ops 4254 | Electrical - Canton [Utilities]"
4256	"[D] ACPS E McmbA | Operations (Cuba/Macomb/Sheldon Grove area) (CIPS?) [Utilities]"
4257	"[D] ACPS E McmbB | Electric Ops - Macomb (CIPS?) [Utilities]"
4260	"[D] ACPS G Mcmb | Gas Dispatch - Macomb (CIPS?) [Utilities]"
4269	"[D] ACPS E Quncy | Electric Ops - Quincy / Pittsfield (CIPS?) [Utilities]"
4270	"[D] ACPS 4270McD | Operations (McD/Fulton area) (CIPS?) [Utilities]"
4274	"[D] Am Ops Brown | Operations (Brown Co/Mt Sterling) [Utilities]"
4276	"[D] Am BMI 4276 | Operations - Bloomington Dispatch [Utilities]"
4277	"[D] Am BMI 4277 | Operations - Bloomington Office [Utilities]"
4278	"[D] Am BMI 4278 | Operations - Bloomington [Utilities]"
4280	"[D] Am Ops 4280 | Operations [Utilities]"
4283	"[D] Am DeW 4283 | Electrical Operations - Clinton/Wapella [Utilities]"
4284	"[D] Am Ops 4284 | Operations [Utilities]"
4285	"[D] Am Dec 4285 | AOperations (Decatur area) [Utilities]"
4287	"[D] Am Ops 4287 | AOperations [Utilities]"
4288	"[D] ACPS Gas4288 | Gas Ops - Argenta / Decatur areas (CIPS?) [Utilities]"
4290	"[D] AmC E Spfld | Electrical - Springfield Dispatch (CILCO) [Utilities]"
4291	"[D] AmC Ops 4291 | Operations (CILCO) [Utilities]"
4294	"[D] AmC Spd 4294 | Operations (Springfield) (CILCO) [Utilities]"
4295	"[D] AmC G Spfld | Gas - Springfield / Chatham (CILCO) [Utilities]"
4296	"[D] AmC 4296 Spf | CIPS - Springfield? (CILCO) [Utilities]"
4297	"[D] AmE Peo 4297 | Electrical Ops (""Peoria 1"" T229) [Utilities]"
4299	"[D] Am Ops 4299 | Operations (Madison Co) [Emergency Ops]"
4301	"[D] Am Ops 4301 | Operations [Utilities]"
4302	"[D] AmG Ops 4302 | Gas - Lincoln / Atlanta / Heyworth [Utilities]"
4304	"[D] AmG Chm4304 | Gas - Champaign (also Elec?) [Utilities]"
4305	"[D] Am Chm 4305 | Operations - Champaign [Utilities]"
4308	"[D] Am Ops 4308 | Operations [Utilities]"
4309	"[D] AmG Champgn | Gas - Champaign / Mahomet [Utilities]"
4311	"[D] Am Elec Danv | Electrical - Danville [Utilities]"
4315	"[D] AmOps 4315 | Operations [Utilities]"
4316	"[D] AmG Danville | Gas - Danville [Utilities]"
4318	"[D] ACPS 4318 | Operations - Mattoon Dispatch, unit 604; to Paris (CIPS?) [Utilities]"
4319	"[D] ACPS 4319 | Electrical Operations (CIPS?) [Utilities]"
4322	"[D] AmE Shelby | Operations - Shelbyville [Utilities]"
4323	"[D] Am Ops Strs | Operations - Strasburg [Utilities]"
4325	"[D] Am Ops Olney | Operations - Olney [Utilities]"
4326	"[D] AmE SAlbion | Electrical - S Albion [Utilities]"
4330	"[D] Am Ops 4330 | Operations [Utilities]"
4331	"[D] Am Ops 4331 | Operations [Utilities]"
4332	"[D] Am Elec 4332 | Electrical - Effingham ? [Utilities]"
4333	"[D] Am Ops 4333 | Operations [Utilities]"
4339	"[D] Am Elec 4339 | Electrical - Matoon Dispatch (Gilman, Fairbury, N Fisher) [Utilities]"
4340	"[D] Am Ops 4340 | Operations (T110) [Utilities]"
4346	"[D] Am E Mattoon | Electrical - Mattoon Dispatch (Arcola) [Utilities]"
4347	"[D] ACPS 4347 | Operations - Mattoon? (CIPS?) [Utilities]"
4350	"[D] Am Ops 4350 | Operations (T206 8/13) [Utilities]"
4351	"[D] ACPS Gas4351 | Gas Ops (Mattoon) - Tuscola (CIPS?) [Utilities]"
4353	"[D] AmE 4353 Nok | Electrical (Nokomis) [Utilities]"
4354	"[D] Am Ops 4354 | Operations [Utilities]"
4358	"[D] Am Ops 4358 | Operations (T230) [Utilities]"
4360	"[D] Ameren 4360 | Operations (T301) [Utilities]"
4469	"[D] IDOT Z1 Ops4469 | Operations [Public Works]"
4470	"[D] IDOT SignShop A | Sign Shop A [Public Works]"
4471	"[D] IDOT SignShop B | Sign Shop B [Public Works]"
4472	"[D] IDOT SignShop C | Sign Shop C (Spfld/Lincoln) [Public Works]"
4473	"[D] IDOT Air C | Air C [Public Works]"
4474	"[D] IDOT Air B | Air B [Public Works]"
4475	"[D] IDOT DayLaborC | Day Labor C [Public Works]"
4476	"[D] IDOT Scales A | Portable Scales A (ISP 'HENRY' units) [Law Tac]"
4477	"[D] IDOT Scales B | Portable Scales B (ISP 'HENRY' units) [Law Tac]"
4478	"[D] T4 Ops A | Operations A [Public Works]"
4479	"[D] T4 Ops B | Operations B [Public Works]"
4480	"[D] T5 Ops A | Operations A [Public Works]"
4481	"[D] T5 Ops B | Operations B [Public Works]"
4482	"[D] T6 Ops A | Operations A (D6 All / Weather Reports) [Public Works]"
4483	"[D] T6 Ops B | Operations B [Public Works]"
4484	"[D] IDOT Z2 Zonewd | Zone 2 - Zonewide (""Extra 2"") [Public Works]"
4485	"[D] IDOT Statewide | Statewide [Public Works]"
4486	"[D] T4 Ops C | Operations C (was Detail A) [Public Works]"
4487	"[D] T4 Ops D | Operations D (was Detail B) [Public Works]"
4488	"[D] T5 Ops C | Operations C (was Detail A) [Public Works]"
4489	"[D] T5 Ops D | Operations D (was Detail B) [Public Works]"
4490	"[D] T6 Ops C | Operations C / Pittsfield Dispatch? [Public Works]"
4491	"[D] T6 Ops D | Operations D / Quincy Yard? [Public Works]"
4492	"[D] IDOT DayLaborA | Day Labor A (aka Ch 33 or 3-3) [Public Works]"
4493	"[D] IDOT Air A | Air A [Public Works]"
4495	"[D] IDOT Ops4495 | Operations [Public Works]"
4498	"[D] IDOT Scales C | Portable Scales C (ISP 'HENRY' units) [Law Tac]"
4500	"[D] IDOT DayLaborB | Day Labor B [Public Works]"
4501	"[D] IDOC Dispatch | Operations: Statewide Dispatch Channel [aka TAC-1?] [Corrections]"
4502	"[D] IDOC Tac2 | Operations [TAC-2] Statewide [Corrections]"
4503	"[D] Parole 4503 | Parole Officers (Chicago area) [Corrections]"
4504	"[D] IDOC 4504 | Operations (ENC?) [Corrections]"
4505	"[D] Parole 4505 | Parole Officers (Metro East) [Corrections]"
4506	"[D] IDOC 4506 | Operations [Corrections]"
4507	"[D] IDOC 4507 | Operations (Parole? T101) [Corrections]"
4508	"[D] IDOC 4508 | Operations [Corrections]"
4509	"[D] Parole 4509 | Parole Officers (Metro East) [Corrections]"
4510	"[E] Parole 4510 | Parole Officers (Sangamon, Menard, Pike) [Corrections]"
4511	"[E] Parole 4511 | Parole Officers (Pontiac CC RIDs) [Corrections]"
4512	"[E] Parole 4512 | Parole Officers (Mac/Mont 630191) [Corrections]"
4513	"[E] Parole 4513 | Parole Officers (Sangamon? 12/16) [Corrections]"
4514	"[E] Parole 4514 | Parole Officers (McLean? 350090) [Corrections]"
4515	"[E] Parole 4515 | Parole Officers (Champaign area?) [Corrections]"
4516	"[D] IDOC 4516 | Operations [Corrections]"
4517	"[E] Parole 4517 | Parole / IDOC (T301) [Corrections]"
4518	"[D] IDOC 4518 | Operations [Corrections]"
4519	"[D] IDOC 4519 | Operations [Corrections]"
4520	"[D] IDOC 4520 | Operations [Corrections]"
4521	"[D] IDOC 4521 | Operations (T301) [Corrections]"
4522	"[E] Parole 4522 | Parole / IDOC (T301) [Corrections]"
4523	"[D] IDOC 4523 | Operations [Corrections]"
4526	"[E] Parole 4526 | Parole / IDOC (T301) [Corrections]"
4527	"[E] Parole 4527 | Parole Officers (Peoria area) [Corrections]"
4528	"[D] IDOC 4528 | Operations [Corrections]"
4529	"[E] Parole 4529 | Parole Officers (heard T301) [Corrections]"
4530	"[D] IDOC 4530 | Operations [Corrections]"
4531	"[D] IDOC 4531 | Operations [Corrections]"
4532	"[D] IDOC 4532 | Operations [Corrections]"
4533	"[E] Parole 4533 | Parole Officers (Champaign area?) [Corrections]"
